con,lab,lib,nat,ref,oth
0.353745238240746,0.390067021124896,0.148587259874921,0.067122980708509,0.0178655095846319,0.0226119904662959
0.38603359766694,0.32844615784112,0.139983620637996,0.109502027445419,0.0188762159678804,0.0171583804406447
0.335053875978212,0.125663043219714,0.485288171071097,0.0,0.0298993839347303,0.0240955257962465
0.375546435899723,0.268043536443929,0.286666964046748,0.0,0.0213667588544919,0.0483763047551075
0.458023621688175,0.172374481280496,0.318527976651922,0.0,0.0422727894568835,0.0088011309225226
0.421975141798227,0.387042611135,0.14443966664619,0.0,0.0,0.0465425804205827
0.241247537442738,0.481332035793121,0.168996700766656,0.0,0.0313071135268567,0.0771166124706273
0.296289863882074,0.432798558495973,0.181143216898595,0.0,0.0281136704079195,0.0616546903154375
0.317974727069543,0.436280409180779,0.179811742456804,0.0,0.0373506404194962,0.0285824808733774
0.201995297125768,0.464899664406548,0.241558797342648,0.0,0.0334908567906307,0.0580553843344063
0.453332196307509,0.32695177589221,0.145908838954505,0.0,0.0294631816825139,0.0443440071632626
0.459039807390178,0.338903511456612,0.15059884515721,0.0,0.0278100834506539,0.0236477525453469
0.412068533982571,0.325286127101868,0.143552754328881,0.0,0.0228674145031741,0.0962251700835058
0.510344976375914,0.213069836680978,0.225798796142478,0.0,0.0435589307674052,0.0072274600332247
0.314384610264261,0.475581885553263,0.156271494819055,0.0,0.0226097761210588,0.0311522332423617
0.338033528055686,0.410147944224356,0.088251751382081,0.0,0.0357886255287719,0.127778150809105
0.31051528191548,0.39682224428997,0.232351318547942,0.0,0.0283129206664459,0.031998234580161
0.487788957165687,0.275553154613186,0.146982690706102,0.0,0.0367794359286019,0.0528957615864226
0.569296289600032,0.164848630948794,0.196488479077523,0.0,0.0449988951164145,0.0243677052572369
0.316836734693878,0.330434782608696,0.280346051464064,0.0,0.0183895297249334,0.0539929015084294
0.284767407982908,0.433402932893076,0.204671263474798,0.0,0.0442119063804991,0.032946489268719
0.520945891460366,0.210809612128054,0.220204015805177,0.0,0.0369123457785662,0.0111281348278364
0.349677687668954,0.363880224578914,0.167747972551466,0.0,0.0,0.118694115200665
0.531124207717113,0.141043033470477,0.283709551873679,0.0,0.0434782608695652,0.0006449460691649
0.251431831146606,0.395573302909298,0.207644038790645,0.0,0.0347746719908727,0.110576155162578
0.333557498318763,0.371217215870881,0.162911903160726,0.0,0.042703429724277,0.089609952925353
0.211574085508929,0.470990688369106,0.1507644429076,0.0,0.0430261565440758,0.123644626670289
0.577933556842426,0.0771715940262115,0.284933455247384,0.0,0.0550441938433404,0.004917200040638
0.440458630794344,0.335221350325486,0.157964088343462,0.0,0.0348496469801561,0.031506283556552
0.551670584284755,0.151234049697784,0.236526192075218,0.0,0.0605691739422431,0.0
0.379053355903885,0.378020093653132,0.113131224305846,0.0,0.0842438498911777,0.0455514762459603
0.220346369996559,0.488611079252208,0.275192109186833,0.0,0.0138777382727377,0.0019727032916618
0.527557402510179,0.196322881249213,0.200289636065987,0.0,0.0421231582924064,0.0337069218822146
0.208670827247377,0.20152259549418,0.130128800956048,0.402978798742973,0.0265347674058336,0.0301642101535873
0.383700942321632,0.326726726726727,0.263125194159677,0.0,0.0157605881743812,0.0106865486175831
0.312086396068203,0.509279817205923,0.133193938479446,0.0,0.0145071242266818,0.0309327240197452
0.312149416213072,0.499542942618523,0.165704076120829,0.0,0.0020359828811235,0.0205675821664519
0.493612839829676,0.179932307020417,0.271164974342177,0.0,0.0274047385085708,0.0278851402991592
